,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
14475,1002,2013-01-04 10:40:14,24,216,,,31,854,4,4.5,0,6.5,0.2712,5.98,14,174.63,0,23495,2,51,2,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
14503,1004,2013-06-18 12:53:21,32,220,,,32,1709,4,4.5,1,2.48,0.0285,0.0,28,257.04,1,16363,2,50,2,0,1,0,,10305.27,1,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,11.0,0.0,0.0,,,,,0,,0
14535,1006,2012-12-12 17:59:53,5,219,,,219,2979,2,3.5,0,0.0,0.001,4.44,30,67.0,0,3073,1,326,1,0,1,0,,2505.79,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
14568,1007,2013-01-04 00:41:08,5,158,,,219,7753,3,4.5,1,2.3,0.0099,4.58,6,125.0,0,24232,1,10,1,1,2,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
14574,1008,2012-12-27 11:13:22,5,23,,,219,1230,3,3.5,0,5.83,0.6808,5.74,2,118.0,1,24700,6,16,1,1,1,0,,,0,,,,0.0,0.0,,,,,,1.0,,,,,,,,,,,,,,0,,0
14605,1009,2013-06-05 12:21:34,32,220,,,219,719,4,4.0,1,3.56,0.0642,0.0,7,207.06,0,15428,6,14,2,0,1,0,,8187.0,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
14623,1010,2013-04-24 17:51:46,5,219,,,212,576,4,4.5,0,2.89,,5.14,15,166.0,1,27279,5,77,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
14654,1011,2013-02-27 17:24:31,5,219,,,219,2001,3,4.5,1,2.56,0.0474,4.93,19,89.0,0,8628,1,16,2,0,1,1,,124.5,0,,,,0.0,0.0,,1.0,0.0,9.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
14687,1012,2012-11-23 22:57:45,5,219,,,219,9601,0,4.0,0,2.3,0.0025,4.77,18,179.0,0,6246,1,35,2,0,1,1,,182.08,0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,11.0,0,,0
14702,1014,2013-03-19 10:45:23,32,220,,,129,2774,0,0.0,0,1.79,,0.0,26,137.92,0,26025,1,54,2,0,1,0,,9949.4,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
14727,1016,2013-05-12 15:40:27,15,55,,,55,2078,4,4.5,0,4.37,0.2878,4.74,1,159.73,0,11927,1,6,2,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,1.0,0.0,114.0,,,,0,,0
14748,1017,2013-02-10 11:06:55,5,31,,,55,2464,4,4.5,0,5.06,,5.1,24,99.0,0,1623,1,54,2,0,1,1,,1309.38,1,,,,,,,,,,,,,0.0,0.0,13.0,,,,0.0,0.0,25.0,,,,0,,0
14770,1018,2013-03-04 01:27:11,32,39,,,39,21839,3,3.5,0,4.16,0.0572,5.29,21,132.54,0,15122,1,0,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
14801,1019,2012-12-15 13:45:52,2,56,,,55,8184,3,4.0,1,4.43,0.0059,5.41,9,238.22,0,10979,5,165,1,1,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
14827,1020,2013-05-23 06:07:22,24,55,,,99,2574,0,4.5,1,5.05,0.2277,5.26,27,186.73,0,4440,3,48,2,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,1.0,,0.0,0.0,,,,,0,,0
14854,1021,2012-11-07 16:05:55,15,55,4.33,287.22,219,15787,3,4.0,1,2.4,0.166,4.82,1,204.6,1,28315,3,4,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,-1.0,0.0,6.0,,,,,,,-1.0,0.0,6.0,1,673.69,1
14868,1023,2013-04-02 11:07:47,16,31,,,99,60179,2,3.0,0,6.14,0.3442,5.04,7,98.71,0,23431,4,82,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
14875,1024,2013-04-17 18:01:11,5,219,,,219,8140,0,4.0,1,2.48,0.235,4.9,7,140.0,0,22061,2,37,2,0,1,1,,93.4,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
14886,1026,2013-01-06 18:03:47,7,100,,,100,3994,3,5.0,1,2.83,0.0136,5.29,8,157.01,0,8568,1,14,2,0,1,0,,32.19,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
14910,1027,2013-06-24 18:58:09,5,219,,,219,2180,0,5.0,0,1.95,,0.0,14,140.0,0,4672,2,5,2,0,1,1,-16.0133,674.74,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
14922,1029,2013-05-27 17:36:18,5,219,,,219,7766,4,4.5,1,1.1,0.0254,5.21,25,99.0,0,26065,1,25,2,0,1,1,,60.07,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
14955,1030,2012-12-24 06:57:17,5,117,,,219,3234,3,4.0,1,1.1,,4.88,13,101.0,0,6526,2,55,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
14988,1032,2013-06-19 00:24:56,5,219,,,219,3553,3,4.5,1,2.08,0.2998,0.0,3,119.0,0,22618,1,0,2,0,1,0,,0.66,0,,,,-1.0,0.0,7.0,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
15020,1033,2013-05-24 17:03:15,24,216,,,220,10242,5,4.0,1,5.19,0.1474,5.67,13,213.93,0,20905,1,25,1,1,1,0,,,0,,,,0.0,0.0,,,,,1.0,0.0,11.0,1.0,0.0,11.0,,,,,,,,,,0,,0
15040,1035,2012-11-29 09:11:08,5,219,,,219,8645,0,0.0,0,1.39,0.07200000000000001,4.36,7,53.0,0,425,8,23,2,0,1,0,,468.43,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
15046,1036,2013-04-04 10:13:41,15,55,,,215,4569,3,4.0,1,6.15,0.441,5.13,24,141.68,0,12432,1,81,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
15078,1038,2013-05-15 16:33:53,5,219,,,219,50013,3,3.5,1,1.95,0.3955,4.79,1,93.0,0,26207,1,0,2,0,1,0,-14.0127,0.01,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
15084,1040,2013-04-07 04:38:00,5,219,,,219,1904,3,5.0,1,3.91,0.0151,5.43,22,189.0,0,8841,1,12,1,0,1,1,,83.09,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
15116,1041,2013-04-01 15:28:00,5,50,,,219,10717,3,3.5,1,5.21,0.1114,5.41,31,176.0,0,23605,4,268,4,1,2,0,,3602.67,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
15147,1042,2013-06-21 04:19:56,5,219,,,138,1435,4,3.5,0,4.37,0.1653,0.0,9,176.0,1,26389,2,1,2,0,1,1,,,0,,,,,,,,,,,,,1.0,-1.0,6.0,,,,,,,,,,0,,0
15178,1043,2013-03-18 11:30:21,5,219,,,219,7861,2,3.5,1,2.94,0.0517,4.13,34,65.0,0,4687,1,24,4,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
15211,1046,2013-05-06 19:52:20,5,219,,,219,132,2,3.5,1,1.61,0.0007,4.74,26,119.0,0,23904,2,4,2,1,1,1,,23.28,1,,,,0.0,0.0,,0.0,0.0,10.0,,,,,,,,,,,,,0.0,0.0,9.0,0,,0
15244,1048,2013-02-18 23:26:50,15,55,,,137,4202,4,4.5,0,2.2,0.0111,5.44,33,204.14,0,8840,10,59,1,0,1,0,,,1,,,,,,,,,,,,,1.0,0.0,12.0,,,,,,,,,,0,,0
15275,1050,2013-04-11 05:29:08,5,219,,,219,962,3,4.0,1,3.64,0.1152,4.6,14,80.0,0,8993,1,14,4,0,2,1,,2350.06,0,,,,-1.0,0.0,10.0,,,,,,,,,,,,,,,,-1.0,0.0,5.0,0,,0
15308,1051,2013-05-17 12:52:36,5,219,,,219,1189,3,4.5,1,1.79,0.0171,5.22,18,269.0,0,8740,2,14,2,0,1,1,,32.15,0,,,,0.0,0.0,,,,,,,,1.0,0.0,9.0,,,,,,,0.0,0.0,,0,,0
15332,1052,2013-04-04 17:32:04,5,59,,,59,1463,3,5.0,0,2.83,0.5052,5.67,6,66.0,0,27072,2,27,2,0,1,0,,158.49,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
15355,1053,2012-12-15 00:48:51,5,31,,,31,3454,3,4.5,0,6.45,0.1203,5.2,13,184.0,0,23840,1,2,3,1,1,0,,155.22,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
15386,1054,2013-02-13 18:04:14,5,219,,,219,13232,4,4.0,1,3.81,0.1062,5.55,3,152.0,1,9137,2,9,2,0,1,1,,,0,,,,,,,1.0,0.0,4.0,,,,0.0,0.0,10.0,,,,,,,0.0,0.0,10.0,0,,0
15401,1056,2012-12-06 14:58:49,15,55,,,219,7898,3,4.0,1,2.08,0.015,5.29,12,138.04,0,7384,1,12,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
15436,1059,2013-03-12 16:33:29,16,31,,,31,58785,3,3.5,0,1.1,0.0009,5.06,9,123.81,0,23495,4,16,1,1,2,1,,346.25,0,,,,,,,,,,,,,-1.0,0.0,26.0,,,,,,,,,,0,,0
15444,1061,2013-06-09 00:41:38,1,13,,,125,51607,4,0.0,0,3.3,,0.0,7,247.2,0,14156,1,36,2,3,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
15450,1062,2013-04-11 23:00:16,24,216,,,81,621,3,0.0,0,1.95,0.0529,4.19,15,42.73,0,19435,1,17,2,0,1,0,,,0,,,,1.0,0.0,86.0,,,,0.0,0.0,,1.0,0.0,5.0,,,,,,,,,,0,,0
15477,1063,2013-06-30 17:16:23,5,219,,,99,3286,3,4.0,1,2.77,,0.0,28,119.0,0,2827,4,84,2,0,1,0,,3516.78,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
15508,1064,2013-04-14 13:28:17,14,100,,,219,4560,3,3.5,0,2.56,0.0075,4.93,6,178.57,0,3694,7,91,2,3,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
15538,1066,2013-05-15 11:00:35,15,55,3.94,100.08,16,27770,3,0.0,0,0.0,,4.92,14,50.27,0,873,1,31,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
15551,1067,2013-01-24 10:03:40,5,219,,,219,1736,3,4.0,0,3.37,0.0591,5.03,33,121.0,0,25335,5,88,2,2,1,0,,631.62,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
15585,1068,2013-03-04 10:00:35,15,55,3.92,277.6,129,4652,4,2.0,1,1.61,,4.73,12,155.68,0,2122,1,14,1,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,11.0,0.0,0.0,,0.0,0.0,,,,,0,,0
15613,1069,2013-06-14 19:23:06,15,55,,,219,7784,4,4.0,1,2.08,0.3238,0.0,3,98.95,0,6819,1,21,1,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,112.44,1
15646,1070,2013-04-28 12:54:50,5,219,,,219,6971,3,4.0,0,1.61,0.0069,5.19,14,169.0,1,18495,1,4,1,0,1,1,,221.18,0,,,,0.0,0.0,,0.0,0.0,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0
15678,1075,2013-04-23 15:57:01,5,33,,,219,6647,3,4.5,1,2.3,0.0045,4.59,37,84.0,0,1861,1,3,1,0,1,1,,,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
15712,1077,2012-11-27 14:16:06,5,219,3.35,166.07,31,10191,4,4.5,0,6.45,0.8602,5.63,14,307.0,0,14856,1,33,2,0,1,0,,4160.35,0,,,,,,,,,,,,,-1.0,0.0,19.0,,,,-1.0,0.0,15.0,,,,0,,0
15743,1080,2013-01-15 19:17:14,5,219,,,219,8149,3,4.5,1,0.69,,4.59,7,75.0,0,19184,2,3,7,0,3,1,,170.81,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
15749,1082,2013-06-20 11:47:57,7,100,2.33,93.0,100,1139,2,3.5,1,0.69,0.0975,0.0,8,105.9,0,25044,1,0,1,0,1,1,,130.16,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
15756,1084,2013-02-19 20:48:19,24,216,,,219,10110,3,4.0,1,1.79,0.0103,5.69,25,164.02,1,12582,4,113,4,0,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
15785,1085,2013-05-27 12:03:51,5,219,,,219,5830,4,4.5,1,1.95,0.0602,4.81,8,109.0,0,6722,1,17,2,0,1,1,,441.08,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
15818,1089,2013-04-10 04:07:40,5,219,,,219,7276,2,3.0,0,2.71,0.0305,4.57,4,68.0,0,18992,3,16,2,0,1,1,-18.6149,185.1,0,,,,,,,,,,,,,,,,,,,,,,,,,1,274.88,1
15851,1092,2013-01-24 22:29:49,16,31,,,56,2005,5,4.5,1,5.18,0.0547,5.61,15,212.71,0,16822,4,53,2,0,1,0,,,1,0.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
15871,1093,2013-03-28 19:02:02,14,100,,,225,606,3,4.5,0,2.08,0.0016,4.62,12,57.08,0,21974,1,94,1,1,1,0,,7484.52,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
15902,1094,2013-05-19 14:33:26,5,219,,,219,504,0,3.0,1,2.2,0.0305,4.44,25,59.0,0,23624,1,6,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
15923,1096,2012-12-13 21:14:27,24,216,,,157,9677,4,4.0,0,3.61,0.1438,5.18,12,170.89,1,4510,2,19,2,1,1,0,,,1,,,,0.0,0.0,14.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
15938,1098,2013-06-14 15:02:33,24,216,,,219,109,2,3.5,1,3.22,0.0296,0.0,34,86.96,0,13870,3,9,2,0,2,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
15968,1099,2013-06-22 19:22:51,5,219,,,219,3274,4,4.5,1,2.48,0.0296,0.0,12,129.0,0,22134,1,0,2,0,1,1,,1606.17,1,,,,1.0,0.0,58.0,1.0,0.0,67.0,,,,1.0,1.0,13.0,,,,,,,0.0,0.0,13.0,0,,0
15981,1101,2013-04-27 12:19:49,5,219,,,219,1736,3,4.0,0,3.37,0.262,5.06,10,159.0,0,20874,1,7,4,1,2,1,,128.84,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
15994,1102,2013-02-25 03:45:55,5,219,,,219,560,3,4.5,1,0.0,0.0022,5.88,4,359.0,0,17713,7,222,2,3,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
16026,1104,2013-02-20 18:20:16,5,219,,,219,63,3,4.0,1,2.48,,4.56,8,69.0,0,14055,1,3,2,1,1,1,,75.0,0,,,,0.0,0.0,4.0,1.0,0.0,4.0,,,,,,,,,,,,,0.0,0.0,4.0,0,,0
16056,1105,2013-04-30 07:53:48,14,100,,,55,10544,3,4.0,1,1.1,0.155,4.56,1,60.56,0,12251,3,31,2,0,1,1,,3542.93,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
16075,1106,2013-04-21 10:50:51,7,100,,,100,715,3,4.5,0,3.87,0.2917,5.03,6,160.72,1,19898,1,128,4,0,2,0,,2096.86,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
16107,1108,2013-02-18 02:50:51,16,31,,,55,1817,3,3.5,0,5.67,0.0798,5.21,29,121.5,0,10979,4,42,2,0,1,0,,893.62,0,,,,,,,,,,,,,0.0,0.0,,,,,1.0,0.0,11.0,,,,0,,0
16139,1109,2013-04-23 10:42:41,5,219,,,219,13600,2,3.5,1,2.89,0.1533,3.97,15,67.0,0,16172,1,4,2,0,1,1,,1186.54,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,12.0,0,,0
16163,1110,2012-12-28 07:29:15,24,216,,,100,3235,2,4.0,1,3.76,0.0321,5.07,16,85.06,0,21871,2,36,1,0,1,1,,,0,,,,0.0,0.0,,,,,,,,1.0,0.0,18.0,,,,,,,0.0,0.0,,0,,0
16192,1112,2012-11-08 10:47:46,16,31,,,145,4812,5,4.0,1,3.89,0.0408,5.35,16,100.71,0,3993,2,36,2,0,1,1,,91.61,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
16206,1113,2013-05-09 11:27:03,5,219,,,99,663,4,4.5,1,5.85,0.0143,6.21,6,283.0,1,13292,5,111,2,1,1,0,,3627.19,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
16238,1115,2013-03-22 09:01:13,5,219,,,219,730,3,5.0,0,1.1,0.0163,5.34,10,169.0,0,24804,1,5,1,0,1,0,,250.17,0,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,0,,0
16270,1116,2012-11-16 23:46:44,24,216,,,216,356,4,3.0,1,4.2,0.1852,4.98,8,79.86,0,7966,1,64,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
16297,1117,2013-01-31 10:33:56,14,100,,,100,5116,3,3.0,0,3.69,0.1284,4.91,25,83.23,1,20438,1,2,2,0,1,1,,65.12,1,,,,1.0,0.0,42.0,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
16328,1119,2013-04-25 11:16:26,5,219,,,219,8078,3,4.5,1,2.2,,4.78,2,119.0,0,21751,1,1,1,2,1,1,,,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
16344,1120,2012-11-11 18:18:05,5,219,,,219,3370,3,4.5,1,3.26,0.1714,5.16,29,100.0,0,16517,3,25,2,0,1,1,,2064.03,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
16377,1121,2013-03-29 11:53:24,5,219,,,219,3415,2,4.5,1,1.1,0.0053,4.46,26,70.0,0,26392,2,0,2,0,1,1,-13.6685,889.85,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
16408,1122,2013-05-20 13:33:56,15,55,,,99,7693,3,4.0,1,2.2,,5.01,31,108.31,0,16713,1,20,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,1.0,0.0,2.0,,,,0,,0
16438,1123,2012-11-23 16:02:31,32,220,,,219,1753,2,3.0,0,3.69,0.0141,5.08,13,107.75,0,9402,3,176,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
16470,1124,2013-01-05 02:20:27,5,55,,,219,1942,4,2.0,0,2.56,0.0049,5.76,34,169.0,0,4695,2,9,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
16502,1125,2013-04-07 18:46:40,15,55,,,31,1543,0,4.5,0,1.1,0.0006,5.61,21,122.7,0,23820,3,99,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
16532,1126,2013-03-29 16:26:14,5,219,,,219,9872,2,3.5,1,2.2,0.0048,4.86,9,65.0,0,9421,2,33,2,0,1,0,,1817.56,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
16564,1129,2013-04-21 00:59:05,24,216,,,100,2899,5,5.0,1,4.53,0.157,5.65,13,210.4,1,2142,6,9,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,10.0,,,,,,,1.0,0.0,10.0,0,,0
16591,1131,2013-06-10 22:26:58,9,59,,,31,9977,0,0.0,0,6.44,,0.0,22,602.56,0,14856,2,61,2,2,1,1,,6193.48,1,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,,0
16619,1133,2012-12-12 10:13:06,5,219,,,219,453,2,2.5,0,4.22,0.1446,4.68,29,105.0,0,13870,1,10,5,4,2,1,,351.1,0,,,,,,,,,,,,,-1.0,0.0,38.0,,,,,,,-1.0,0.0,38.0,0,,0
16652,1135,2013-06-24 05:03:37,5,219,,,55,5733,4,4.0,1,2.2,0.0012,0.0,30,171.0,0,10979,7,19,6,1,2,0,,3473.61,0,,,,,,,,,,,,,-1.0,0.0,15.0,0.0,1.0,,-1.0,0.0,15.0,,,,0,,0
16682,1138,2013-04-08 17:45:57,5,219,,,219,8797,2,2.5,1,2.71,0.0107,4.69,34,53.0,0,6364,2,3,2,0,1,1,,105.56,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
16714,1139,2013-01-09 15:54:35,32,220,,,219,3213,3,3.5,0,5.67,0.1594,5.88,12,190.31,1,4562,3,39,6,4,3,0,,,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
16747,1140,2013-05-05 19:47:39,32,220,3.0,174.73,100,880,3,4.5,0,3.37,0.0058,5.03,34,134.15,0,13927,2,136,2,0,1,0,,10701.83,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
16778,1142,2013-03-07 21:21:11,18,129,,,55,10233,4,4.5,1,4.2,,5.77,7,260.81,0,6058,2,29,3,0,1,1,,,1,,,,,,,,,,,,,,,,-1.0,1.0,7.0,,,,,,,0,,0
16786,1143,2013-02-20 16:39:09,14,100,,,219,8085,4,4.5,1,4.91,0.6724,5.58,12,198.68,1,4045,2,90,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
16819,1145,2013-03-12 16:33:55,14,100,,,132,3445,4,0.0,1,0.0,0.0004,4.85,9,96.52,0,24296,1,2,1,0,1,1,,3279.97,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
16838,1148,2012-11-04 12:22:37,5,219,4.2,412.23,219,1497,4,4.0,1,5.71,0.1012,5.78,15,219.0,0,4562,1,0,2,0,1,0,-5.8288,5.48,0,,,,,,,0.0,0.0,94.0,0.0,0.0,,0.0,0.0,84.0,,,,,,,0.0,0.0,,0,,0
16869,1149,2012-11-23 22:55:35,5,219,,,219,820,3,3.0,1,2.56,0.0057,4.0,31,43.0,1,8347,3,35,2,0,1,1,,838.57,0,,,,1.0,0.0,23.0,1.0,0.0,95.0,,,,0.0,0.0,5.0,,,,,,,0.0,0.0,5.0,0,,0
16902,1151,2013-06-13 07:16:30,5,125,,,138,15342,3,3.5,0,4.42,0.0396,0.0,20,29.0,0,26389,1,5,1,1,1,0,,,0,,,,,,,,,,,,,1.0,0.0,90.0,1.0,0.0,56.0,,,,,,,0,,0
16920,1153,2013-02-23 15:21:18,5,219,,,219,33,3,3.5,1,1.61,,4.52,4,70.0,0,1742,1,1,2,0,1,0,,86.36,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
16934,1155,2013-06-30 11:45:48,5,219,,,219,2310,3,3.5,1,2.89,0.2098,0.0,31,60.0,0,2041,1,4,2,0,1,1,,78.77,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
16966,1156,2013-03-08 08:14:24,5,219,,,81,7574,4,3.5,0,3.22,0.0047,4.17,4,60.0,0,3919,9,199,1,0,1,0,,9278.04,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
16995,1157,2013-04-24 22:34:34,24,216,,,205,640,4,4.0,1,4.39,0.14,5.47,31,127.46,1,28317,2,11,1,0,1,0,,,1,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
17022,1158,2013-03-12 21:17:55,5,219,,,219,1140,4,4.5,0,3.43,0.0499,5.19,8,169.0,0,353,1,3,2,0,1,1,,71.25,0,,,,1.0,0.0,5.0,0.0,0.0,,,,,-1.0,0.0,10.0,,,,,,,-1.0,0.0,10.0,0,,0
17034,1159,2013-03-25 05:32:51,5,117,,,92,15571,5,4.5,1,2.48,0.0985,5.77,1,250.0,0,14669,2,9,2,0,1,0,,,0,,,,0.0,0.0,,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
17052,1160,2012-11-23 19:03:13,32,220,,,220,24005,4,4.0,0,3.78,,4.83,22,187.26,0,11801,3,53,2,0,1,0,-33.129,2.54,1,,,,0.0,0.0,,,1.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
17076,1161,2013-01-13 16:43:53,5,219,,,219,20611,3,4.0,1,1.95,0.435,4.53,9,75.0,0,25985,1,0,2,0,1,0,-12.4941,52.14,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,-1.0,0.0,9.0,0,,0
17100,1167,2013-01-11 07:46:51,14,100,,,219,14082,4,4.0,1,4.29,0.239,5.34,6,120.84,1,8192,4,24,1,0,1,0,,1036.1,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
17133,1168,2012-12-07 11:17:00,32,59,,,219,351,3,4.0,1,1.61,,5.11,32,109.07,0,13945,1,0,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
17166,1169,2013-05-22 21:43:08,5,219,,,219,26127,3,4.5,1,1.39,0.2793,4.96,4,109.0,0,22413,1,4,2,0,1,0,,245.29,1,,,,0.0,0.0,17.0,0.0,0.0,17.0,,,,0.0,0.0,17.0,,,,,,,0.0,0.0,17.0,0,,0
17172,1171,2012-11-17 12:36:37,24,216,,,219,11414,3,4.0,1,4.61,0.3422,5.66,6,179.16,1,20319,12,23,1,0,1,0,,,1,,,,0.0,0.0,,,,,,,,,1.0,,,,,,,,,1.0,,0,,0
17201,1174,2013-02-20 19:09:48,5,219,,,219,5760,4,4.0,1,0.0,,5.65,29,241.0,0,5363,1,11,2,0,1,0,,830.66,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0
17232,1175,2013-03-10 19:54:50,5,219,,,219,2001,3,4.5,1,2.56,0.0474,4.93,15,130.0,0,8628,1,48,2,0,1,1,,127.19,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
17261,1176,2012-11-19 11:39:56,5,219,,,219,4256,4,4.5,1,4.62,0.0691,5.52,21,149.0,0,18774,1,19,2,0,1,1,,19.52,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
